backend,executor,solver_p,solver_U,preconditioner,resolution,processes,log_id,setup_time,run_time,number_of_iterations
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.7804,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761123,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761272,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.762294,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.769316,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.772518,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.766257,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761795,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.760445,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.758835,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.764813,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.767675,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761945,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.76107,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.760679,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.763141,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.762341,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761159,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.760218,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.759123,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.760945,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.765183,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.76645,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.760989,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.765975,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.767302,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.771971,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761557,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761816,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.759884,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.772897,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.770288,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.761005,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.758247,1576
OF,reference,BiCGStab,BiCGStab,none,25,1,dd9cc90097dfc0cbf227510be0b4acdc,0.298787,0.767106,1576
OF,reference,BiCGStab,BiCGStab,none,50,1,8b91f236fafa6ee44c3c099de2575fd2,2.764789,12.288432,3190
OF,reference,BiCGStab,BiCGStab,none,50,1,8b91f236fafa6ee44c3c099de2575fd2,2.764789,12.258282,3190
OF,reference,BiCGStab,BiCGStab,none,50,1,8b91f236fafa6ee44c3c099de2575fd2,2.764789,12.283691,3190
OF,reference,BiCGStab,BiCGStab,none,50,1,8b91f236fafa6ee44c3c099de2575fd2,2.764789,12.32171,3190
OF,reference,BiCGStab,BiCGStab,none,50,1,8b91f236fafa6ee44c3c099de2575fd2,2.764789,12.365449,3190
OF,reference,BiCGStab,BiCGStab,none,75,1,2678f2dc7e64565ef691162966797bcc,14.123525,68.957713,4718
OF,reference,BiCGStab,BiCGStab,none,75,1,2678f2dc7e64565ef691162966797bcc,14.123525,68.970565,4718
OF,reference,BiCGStab,BiCGStab,none,75,1,2678f2dc7e64565ef691162966797bcc,14.123525,69.014028,4718
OF,reference,BiCGStab,BiCGStab,none,75,1,2678f2dc7e64565ef691162966797bcc,14.123525,67.855609,4718
OF,reference,BiCGStab,BiCGStab,none,75,1,2678f2dc7e64565ef691162966797bcc,14.123525,68.973071,4718
OF,reference,BiCGStab,BiCGStab,none,100,1,8330b3e1dd06e51f557ccf3a86d6bb41,48.107652,229.835138,6536
OF,reference,BiCGStab,BiCGStab,none,100,1,8330b3e1dd06e51f557ccf3a86d6bb41,48.107652,229.84701,6536
OF,reference,BiCGStab,BiCGStab,none,100,1,8330b3e1dd06e51f557ccf3a86d6bb41,48.107652,225.585947,6536
OF,reference,BiCGStab,BiCGStab,none,100,1,8330b3e1dd06e51f557ccf3a86d6bb41,48.107652,229.921473,6536
OF,reference,BiCGStab,BiCGStab,none,100,1,8330b3e1dd06e51f557ccf3a86d6bb41,48.107652,230.979354,6536
