backend,executor,solver_p,preconditioner,resolution,processes,log_id,setup_time,run_time,number_of_iterations
#{'OBR_VERSION': '0.0.2', 'case': {'renumbered': False}, 'node_data': {'host': 'uc2n530.localdomain\n', 'uptime': ' 14:28:40 up 255 days,  3:16,  0 users,  load average: 0.96, 1.44, 4.85\n'}}
OF,reference,BiCGStab,none,50,1,86056e90cbc2a89669fa089089f68390,2.652696,11.131693,2832
OF,reference,BiCGStab,none,50,1,86056e90cbc2a89669fa089089f68390,2.652696,11.151051,2832
OF,reference,BiCGStab,none,50,1,86056e90cbc2a89669fa089089f68390,2.652696,11.271617,2832
OF,reference,BiCGStab,none,50,1,86056e90cbc2a89669fa089089f68390,2.652696,11.053754,2832
OF,reference,BiCGStab,none,75,1,d4e96568da9fbd3ebc887aa474b0f18f,14.232714,63.357899,4312
OF,reference,BiCGStab,none,75,1,d4e96568da9fbd3ebc887aa474b0f18f,14.232714,62.878415,4312
OF,reference,BiCGStab,none,75,1,d4e96568da9fbd3ebc887aa474b0f18f,14.232714,62.823621,4312
OF,reference,BiCGStab,none,75,1,d4e96568da9fbd3ebc887aa474b0f18f,14.232714,63.368893,4312
OF,reference,BiCGStab,none,75,1,d4e96568da9fbd3ebc887aa474b0f18f,14.232714,62.947486,4312
OF,reference,BiCGStab,none,100,1,e2c013e10cd3f82cbe2ff30e48cfe03c,44.37027,214.25693,5880
OF,reference,BiCGStab,none,100,1,e2c013e10cd3f82cbe2ff30e48cfe03c,44.37027,210.138102,5880
OF,reference,BiCGStab,none,100,1,e2c013e10cd3f82cbe2ff30e48cfe03c,44.37027,209.814714,5880
OF,reference,BiCGStab,none,100,1,e2c013e10cd3f82cbe2ff30e48cfe03c,44.37027,206.333882,5880
OF,reference,BiCGStab,none,100,1,e2c013e10cd3f82cbe2ff30e48cfe03c,44.37027,210.468299,5880
