backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.033902,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.035416,1,2108
GKO,cuda,CG,BiCGStab,none,64,1,21.051223,1,5980
GKO,cuda,CG,BiCGStab,none,64,1,21.398092,1,5980
GKO,cuda,CG,BiCGStab,none,64,1,21.278496,1,5980
GKO,cuda,CG,BiCGStab,none,64,1,21.169696,1,5980
GKO,cuda,CG,BiCGStab,none,64,1,21.291248,1,5980
GKO,cuda,BiCGStab,BiCGStab,none,64,1,20.856929,1,4220
GKO,cuda,BiCGStab,BiCGStab,none,64,1,20.958599,1,4220
GKO,cuda,BiCGStab,BiCGStab,none,64,1,23.225282,1,4220
GKO,cuda,BiCGStab,BiCGStab,none,64,1,22.714341,1,4220
GKO,cuda,BiCGStab,BiCGStab,none,64,1,23.11497,1,4220
