executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,log_id,setup_time,run_time,number_iterations_p,number_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n425.localdomain\n', 'top': ['top - 09:02:45 up 49 days, 22:18,  0 users,  load average: 7.10, 7.25, 9.03', 'Tasks: 1067 total,   9 running, 1058 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  3.8 us,  0.1 sy,  0.0 ni, 96.0 id,  0.0 wa,  0.0 hi,  0.1 si,  0.0 st', 'MiB Mem :  96318.7 total,  83113.1 free,  11009.2 used,   2196.4 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used.  84431.5 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '2500137 ul_lzq66  20   0 2026172 254780  13244 R  94.1   0.3   2581:50 python', '1400989 ul_tks85  20   0 1437512 811864  16708 R  35.3   0.8   1283:57 julia', '1400991 ul_tks85  20   0 1477728 927736  16592 R  35.3   0.9   1283:29 julia', '1400993 ul_tks85  20   0 1470640 879132  16468 R  35.3   0.9   1285:34 julia', '1400985 ul_tks85  20   0 1452456 850244  16556 R  29.4   0.9   1285:10 julia', '1400986 ul_tks85  20   0 1529736   1.0g  16712 R  29.4   1.0   1287:36 julia', '1400988 ul_tks85  20   0 1494508 951916  16676 R  29.4   1.0   1284:46 julia', '   1351 root      20   0  154316  26768  20936 S   5.9   0.0   1:05.18 systemd+'], 'uptime': ' 09:02:45 up 49 days, 22:18,  0 users,  load average: 7.10, 7.25, 9.03\n', 'libOGL.so': 'f62bcec1d853280ae0d8bc728d666a3a  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.1'}
Serial,CG,NoPrecond,10,1,0,uc2n425.localdomain,1,f158f3c76d9c5a8f00880d2ceee43b15,0.089641,0.107487,1200.0,135.0,796.0,5676.0,1546.0,11257.0
Serial,CG,DIC,50,1,0,uc2n425.localdomain,1,b571a6e4cf8b854764e0d221b22e208f,1.529896,8.460201,2241.0,135.0,114155.0,934339.0,651606.0,5569564.0
Serial,BiCGStab,DIC,50,1,0,uc2n425.localdomain,1,88d0d2b3c4b17907a7bdf824918c1677,1.824786,11.437327,1642.0,135.0,112280.0,922041.0,964213.0,8325452.0
Serial,BiCGStab,NoPrecond,50,1,0,uc2n425.localdomain,1,b7d2382e1f97a6b32725b4e7a8b8eca6,2.923039,19.11945,5283.0,135.0,112100.0,923134.0,2111537.0,15196390.0
Serial,CG,NoPrecond,50,1,0,uc2n425.localdomain,1,824251f82bc9410776283dee97a46668,1.888377,13.257709,7111.0,135.0,111710.0,942461.0,1132128.0,9837376.0
Serial,CG,DIC,55,1,0,uc2n425.localdomain,1,2f3b90c814e3d45b05a9b700bca02c28,2.145724,12.846147,2464.0,135.0,165244.0,1316427.0,1037379.0,8656310.0
Serial,BiCGStab,DIC,55,1,0,uc2n425.localdomain,1,dd6bfbd8a6eca22c7228fb98bb0b3dbe,2.649419,14.897382,1542.0,135.0,155002.0,1280011.0,1500266.0,11011436.0
Serial,BiCGStab,NoPrecond,55,1,0,uc2n425.localdomain,1,1e7c3a15a69706e796ab507bbe06980f,4.001986,28.809515,5776.0,135.0,159405.0,1308879.0,2872533.0,23658767.0
Serial,CG,NoPrecond,55,1,0,uc2n425.localdomain,1,471fa02bcdadad45265392b2dc2a093a,2.791284,19.072961,7780.0,135.0,154898.0,1279817.0,1677027.0,14420997.0
Serial,CG,DIC,35,1,0,uc2n425.localdomain,1,676d829516ce1792b24d1e363070d012,0.489168,2.069817,1505.0,135.0,33604.0,274071.0,137909.0,1155715.0
Serial,BiCGStab,DIC,35,1,0,uc2n425.localdomain,1,1de4b2df00b2e4b14e26c898d2cd776a,0.538238,2.828108,1135.0,135.0,33933.0,277713.0,210112.0,1811603.0
Serial,BiCGStab,NoPrecond,35,1,0,uc2n425.localdomain,1,a5bf535ffcef66d4ce4c596cf21a78d4,0.751945,3.788156,3197.0,135.0,34383.0,278224.0,413203.0,2809913.0
Serial,CG,NoPrecond,35,1,0,uc2n425.localdomain,1,66531608c345bbc41bca115f87d631fa,0.59011,2.968342,4747.0,135.0,33851.0,277134.0,237580.0,1961257.0
Serial,CG,DIC,20,1,0,uc2n425.localdomain,1,bc51133ce2ff52171a27e9b046ddcd01,0.141017,0.314047,803.0,135.0,5852.0,45754.0,13514.0,104071.0
Serial,BiCGStab,DIC,20,1,0,uc2n425.localdomain,1,89b383987d2c1d83a6bf667a8b00da9a,0.151201,0.373195,609.0,135.0,5936.0,45045.0,20285.0,156219.0
Serial,BiCGStab,NoPrecond,20,1,0,uc2n425.localdomain,1,5f829a9ca6e890860ce9eb9149c023e7,0.173344,0.465664,1845.0,135.0,5949.0,43943.0,39779.0,250122.0
Serial,CG,NoPrecond,20,1,0,uc2n425.localdomain,1,65b2b9dbc5a42c96565159055610143b,0.148851,0.393975,2527.0,135.0,5817.0,45494.0,23177.0,177759.0
Serial,CG,DIC,60,1,0,uc2n425.localdomain,1,5b27d4aec65fcc6bf875751d49f56205,2.928753,18.222177,2679.0,135.0,211124.0,1738065.0,1484224.0,12693742.0
Serial,BiCGStab,DIC,60,1,0,uc2n425.localdomain,1,9b2e7f1c86ae272332eb4e71c4338aa6,3.552512,22.709039,1775.0,135.0,205167.0,1708780.0,2184004.0,17170022.0
Serial,BiCGStab,NoPrecond,60,1,0,uc2n425.localdomain,1,bf23091c404e4b6c45e7af9b8c722487,5.510818,43.794076,6581.0,135.0,211245.0,1737019.0,4189323.0,35810349.0
Serial,CG,NoPrecond,60,1,0,uc2n425.localdomain,1,88f1d8ed41a35717f0bdc3bb19cbd88b,3.809996,27.547621,8424.0,135.0,210778.0,1747880.0,2481112.0,21123973.0
Serial,CG,DIC,45,1,0,uc2n425.localdomain,1,6cb0b1ad788f43c81d2b54860e7d7ec5,1.025979,5.648287,1969.0,135.0,83003.0,661777.0,426072.0,3522754.0
Serial,BiCGStab,DIC,45,1,0,uc2n425.localdomain,1,c772551a4ce9e329f941ffbc21f29ecb,1.27705,6.748722,1359.0,135.0,77730.0,636668.0,633216.0,4768767.0
Serial,BiCGStab,NoPrecond,45,1,0,uc2n425.localdomain,1,bc2a8e12c772ac8e0339d857141e606c,1.831027,9.814154,3874.0,135.0,79350.0,634389.0,1183598.0,7663750.0
Serial,CG,NoPrecond,45,1,0,uc2n425.localdomain,1,4c7d335a40ce67b8607c007992abdf66,1.339427,8.272301,6262.0,135.0,78603.0,635039.0,702294.0,5971880.0
