backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,BiCGStab,none,25,1,0.698637,1,1354
OF,reference,BiCGStab,none,25,1,0.70109,1,1354
OF,reference,BiCGStab,none,25,1,0.707577,1,1354
OF,reference,BiCGStab,none,25,1,0.694814,1,1354
OF,reference,BiCGStab,none,25,1,0.699645,1,1354
OF,reference,CG,none,50,1,6.863054,1,3424
OF,reference,CG,none,50,1,6.884186,1,3424
OF,reference,CG,none,50,1,6.87316,1,3424
OF,reference,CG,none,50,1,6.856871,1,3424
OF,reference,CG,none,50,1,6.866505,1,3424
OF,reference,CG,none,50,1,6.895831,1,3424
OF,reference,CG,none,50,1,6.890172,1,3424
OF,reference,CG,none,50,1,6.89595,1,3424
OF,reference,CG,none,50,1,6.900563,1,3424
OF,reference,BiCGStab,none,50,1,11.096927,1,2832
OF,reference,BiCGStab,none,50,1,11.1236,1,2832
OF,reference,BiCGStab,none,50,1,11.152577,1,2832
OF,reference,BiCGStab,none,50,1,11.093226,1,2832
OF,reference,BiCGStab,none,50,1,11.14164,1,2832
OF,reference,BiCGStab,none,50,1,11.166245,1,2832
OF,reference,CG,none,75,1,36.660533,1,5199
OF,reference,CG,none,75,1,37.020973,1,5199
OF,reference,CG,none,75,1,37.021884,1,5199
OF,reference,CG,none,75,1,36.674078,1,5199
OF,reference,CG,none,75,1,37.114322,1,5199
OF,reference,BiCGStab,none,75,1,62.598298,1,4312
OF,reference,BiCGStab,none,75,1,62.58772,1,4312
OF,reference,BiCGStab,none,75,1,61.380521,1,4312
OF,reference,BiCGStab,none,75,1,61.694738,1,4312
OF,reference,BiCGStab,none,75,1,62.161359,1,4312
OF,reference,CG,none,100,1,125.215954,1,6987
OF,reference,CG,none,100,1,125.126847,1,6987
OF,reference,CG,none,100,1,122.497579,1,6987
OF,reference,CG,none,100,1,125.765284,1,6987
OF,reference,CG,none,100,1,125.151711,1,6987
OF,reference,BiCGStab,none,100,1,210.963895,1,5880
OF,reference,BiCGStab,none,100,1,205.575449,1,5880
OF,reference,BiCGStab,none,100,1,207.003234,1,5880
OF,reference,BiCGStab,none,100,1,206.653532,1,5880
OF,reference,BiCGStab,none,100,1,204.98336,1,5880
