executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,innerReductionFactor,maxBlockSize,processes,log_id,setup_time,run_time,number_iterations_p,number_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'nla-gpu1.ianm.kit.edu\n', 'top': ['top - 09:07:04 up 7 days, 13:59,  1 user,  load average: 0.59, 0.49, 0.32', 'Tasks: 941 total,   1 running, 940 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515589.7 total, 506280.4 free,   3170.7 used,   6138.6 buff/cache', 'MiB Swap: 131072.0 total, 131072.0 free,      0.0 used. 509740.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '   2646 root      rt   0  705588 225840  93052 S   5.9   0.0  53:54.52 corosync', '3167826 greole    20   0   67228   7936   4788 S   5.9   0.0   0:00.60 zsh', '3181074 greole    25   5   66236   5932   4284 R   5.9   0.0   0:00.03 top', '      1 root      20   0  241640  14604   8864 S   0.0   0.0   0:04.90 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.37 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+'], 'uptime': ' 09:07:04 up 7 days, 13:59,  1 user,  load average: 0.59, 0.49, 0.32\n', 'libOGL.so': '341294933b6c36fc289f3b5de7561e29  /home/greole/OpenFOAM/greole-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.1'}
HIP,CG,BJ,40,None,0,nla-gpu1.ianm.kit.edu,None,16,1,70f9239963180ef88676909ca8eab04a,1.918019,3.051986,4580.0,135.0,50099.0,403053.0,1197799.0,1657429.0
HIP,CG,BJ,40,None,0,nla-gpu1.ianm.kit.edu,None,1,1,08ee3f408b55ad129613eb7a9c7369b7,1.895155,3.094543,5380.0,135.0,50194.0,400146.0,1177403.0,1692814.0
HIP,CG,BJ,40,None,0,nla-gpu1.ianm.kit.edu,None,4,1,b50aeff39b4159030626ec7836157880,1.925373,3.033962,4680.0,135.0,49596.0,400209.0,1175698.0,1634304.0
HIP,CG,BJ,40,None,0,nla-gpu1.ianm.kit.edu,None,8,1,2ccc1b723f7ea9b5b76bccb30a8e2e3b,1.92086,3.054681,4560.0,135.0,49535.0,403997.0,1185255.0,1642646.0
HIP,IR,NoPrecond,40,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,248e49e02c347c685f4933bd75eeed2a,2.146687,5.928236,180.0,135.0,48902.0,401733.0,1435333.0,4259530.0
HIP,IR,NoPrecond,40,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,ff9371f97e9189f0b34c4b834dae06fc,2.188446,7.24979,180.0,135.0,51383.0,408895.0,1455707.0,5380435.0
HIP,IR,NoPrecond,40,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,7c3601fe42795da7fe10751cfbc6711f,2.068077,5.458713,180.0,135.0,50469.0,409808.0,1381961.0,3747348.0
HIP,IR,NoPrecond,40,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,1a6ea1c4ed2ec20e69edaf64bd573690,2.491039,9.695978,180.0,135.0,49009.0,403708.0,1765539.0,7580412.0
HIP,BiCGStab,BJ,40,None,0,nla-gpu1.ianm.kit.edu,None,None,1,ed8b9369233478eaad6191c0dbdd601c,1.94092,3.247685,3190.0,135.0,49034.0,404762.0,1229071.0,1855970.0
HIP,BiCGStab,NoPrecond,40,None,0,nla-gpu1.ianm.kit.edu,None,None,1,d108ca6c5357f261f06ff6fb42aae913,1.888204,3.214605,3685.0,135.0,52459.0,407864.0,1172710.0,1819292.0
HIP,CG,ILU,40,None,0,nla-gpu1.ianm.kit.edu,None,None,1,b9f6b7789d50bf3db0b731852ad662fc,1.984943,3.781081,1830.0,135.0,51609.0,401734.0,1249873.0,2304333.0
HIP,CG,NoPrecond,40,None,0,nla-gpu1.ianm.kit.edu,None,None,1,b2bf3e8da0386109852b0be16a4a3b66,1.866059,2.899728,5510.0,135.0,48898.0,398557.0,1106075.0,1502779.0
HIP,BiCGStab,ILU,40,None,0,nla-gpu1.ianm.kit.edu,None,None,1,d3ed72ea7078b8efea62fc3528dfbcf8,2.024301,4.327936,1270.0,135.0,49022.0,415423.0,1313991.0,2763558.0
HIP,CG,BJ,35,None,0,nla-gpu1.ianm.kit.edu,None,2,1,5b8dd8dead9f12a1252080732a8f0ce4,1.53831,2.388328,4210.0,135.0,31856.0,268308.0,977000.0,1341420.0
HIP,CG,BJ,35,None,0,nla-gpu1.ianm.kit.edu,None,16,1,da69c228ffdd898f6c5623971d9f5d0e,1.547979,2.405629,4080.0,135.0,33074.0,262537.0,973140.0,1355861.0
HIP,CG,BJ,35,None,0,nla-gpu1.ianm.kit.edu,None,1,1,8e7966ecb73f2e780b194c50881337a1,1.53413,2.397138,4700.0,135.0,31940.0,261665.0,964459.0,1352454.0
HIP,CG,BJ,35,None,0,nla-gpu1.ianm.kit.edu,None,4,1,55aebde3012c968920cc4f3c8b247300,1.554098,2.372796,4080.0,135.0,32145.0,267865.0,966715.0,1325676.0
HIP,CG,BJ,35,None,0,nla-gpu1.ianm.kit.edu,None,8,1,4cca867559cdc1ff6b538ba9eb9df2d7,1.556885,2.426789,4080.0,135.0,32715.0,271220.0,977473.0,1347606.0
HIP,IR,NoPrecond,35,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,2d0adffbf58162da4608df3545825ec9,1.718987,4.70333,180.0,135.0,31939.0,262543.0,1126048.0,3430036.0
HIP,IR,NoPrecond,35,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,8e34e7817c84204c4f1f4c7153fcca10,1.868745,5.88633,180.0,135.0,33413.0,266063.0,1294601.0,4489348.0
HIP,IR,NoPrecond,35,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,43085c11f32530565cca8f4e611575e7,1.66181,4.151251,180.0,135.0,33619.0,263630.0,1079534.0,2900274.0
HIP,IR,NoPrecond,35,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,9d29cd6aa5e37a94f02860b197220dd5,2.021868,7.929747,180.0,135.0,31381.0,271061.0,1431035.0,6317211.0
HIP,BiCGStab,BJ,35,None,0,nla-gpu1.ianm.kit.edu,None,None,1,284c6d2360971aafe90909facbfafc66,1.579289,2.523813,2790.0,135.0,31369.0,260554.0,1009043.0,1501261.0
HIP,BiCGStab,NoPrecond,35,None,0,nla-gpu1.ianm.kit.edu,None,None,1,65961d210d12f1c096b611097052b1f9,1.526065,2.473222,3320.0,135.0,31417.0,265718.0,949987.0,1437962.0
HIP,CG,ILU,35,None,0,nla-gpu1.ianm.kit.edu,None,None,1,7585fb55977c67657f05ef12c7d182a9,1.580937,2.898509,1560.0,135.0,32684.0,260187.0,1005795.0,1805063.0
HIP,CG,NoPrecond,35,None,0,nla-gpu1.ianm.kit.edu,None,None,1,a8c8376bb0098760720d613d20da109c,1.484593,2.411766,4830.0,135.0,32688.0,265516.0,929127.0,1339651.0
HIP,BiCGStab,ILU,35,None,0,nla-gpu1.ianm.kit.edu,None,None,1,9acc215c28a6b14170d235e25a5c26b8,1.640994,3.359432,1185.0,135.0,33088.0,260908.0,1059729.0,2238049.0
HIP,CG,BJ,60,None,0,nla-gpu1.ianm.kit.edu,None,2,1,a59b7b383edbaba628072a529655a703,4.699941,8.04017,7620.0,135.0,181133.0,1508523.0,2812889.0,3778287.0
HIP,CG,BJ,60,None,0,nla-gpu1.ianm.kit.edu,None,16,1,048cef01835709cc1a304e3a568f1e9f,4.660924,8.31644,7000.0,135.0,181226.0,1546730.0,2887588.0,3935158.0
HIP,CG,BJ,60,None,0,nla-gpu1.ianm.kit.edu,None,1,1,d102817a5203466257eea4e9fe16a982,4.580121,8.04481,8320.0,135.0,184365.0,1501689.0,2759890.0,3782009.0
HIP,CG,BJ,60,None,0,nla-gpu1.ianm.kit.edu,None,4,1,7e9ba34f45faa09fba22941675d8d0be,4.617527,8.111529,7200.0,135.0,180546.0,1501356.0,2952619.0,3883958.0
HIP,CG,BJ,60,None,0,nla-gpu1.ianm.kit.edu,None,8,1,7a5149ece93a02e7194343accdead2c6,4.68307,8.089726,7060.0,135.0,179342.0,1501862.0,2906115.0,3843257.0
HIP,IR,NoPrecond,60,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,390a25130b68e6bd8c9e3c0a05c27914,4.894075,12.789726,180.0,135.0,181936.0,1527216.0,3102660.0,7996171.0
HIP,IR,NoPrecond,60,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,83a48d04b36baaa52ac629cce0891caf,5.06493,15.148388,180.0,135.0,183798.0,1510342.0,3276921.0,10160496.0
HIP,IR,NoPrecond,60,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,22306fbfc80dadbf118b69cffbe3e8cc,4.728812,10.747756,180.0,135.0,181940.0,1490200.0,2982906.0,6223801.0
HIP,IR,NoPrecond,60,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,53de3c334f466a81a328f8ca17176b3d,5.545009,19.252807,180.0,135.0,182978.0,1523489.0,3812394.0,13773794.0
HIP,BiCGStab,BJ,60,None,0,nla-gpu1.ianm.kit.edu,None,None,1,208aa3091e371514488a69311f12b115,4.756796,8.298732,4150.0,135.0,182191.0,1491698.0,2990262.0,4099397.0
HIP,BiCGStab,NoPrecond,60,None,0,nla-gpu1.ianm.kit.edu,None,None,1,a547fc4e500fe2f766e5d6ddac7bd3b8,4.604041,8.568398,6620.0,135.0,181912.0,1483920.0,2785217.0,4329649.0
HIP,CG,ILU,60,None,0,nla-gpu1.ianm.kit.edu,None,None,1,2498b23c1ba220c2fa5736e75c5020c5,4.719041,10.16896,2770.0,135.0,180963.0,1531795.0,2970266.0,5644751.0
HIP,CG,NoPrecond,60,None,0,nla-gpu1.ianm.kit.edu,None,None,1,334aad700fbe67162ee6c8a328d5696a,4.465033,8.054985,8510.0,135.0,184279.0,1502395.0,2752987.0,3795963.0
HIP,BiCGStab,ILU,60,None,0,nla-gpu1.ianm.kit.edu,None,None,1,d5d42fef95e2e89b26bdbc4a5cb796e5,4.914936,11.082059,1785.0,135.0,183787.0,1521927.0,3138459.0,6530176.0
HIP,CG,BJ,70,None,0,nla-gpu1.ianm.kit.edu,None,2,1,8dddb9a4da4faa319078141efc3c6448,7.100841,12.726354,9060.0,135.0,289130.0,2416411.0,4313590.0,6027991.0
HIP,CG,BJ,70,None,0,nla-gpu1.ianm.kit.edu,None,16,1,f0badd0d1cf636f6b9ce8cb7bdc180fc,7.13893,12.919499,8460.0,135.0,290797.0,2417899.0,4299388.0,6216243.0
HIP,CG,BJ,70,None,0,nla-gpu1.ianm.kit.edu,None,1,1,8b0239c70291ced8e78ec731aac41b16,6.875014,12.842017,9890.0,135.0,293769.0,2436968.0,4228850.0,6124087.0
HIP,CG,BJ,70,None,0,nla-gpu1.ianm.kit.edu,None,4,1,8667a6b8ab2cb01b94974b98e4a72249,7.002437,12.908833,8610.0,135.0,288030.0,2445470.0,4469259.0,6231483.0
HIP,CG,BJ,70,None,0,nla-gpu1.ianm.kit.edu,None,8,1,704ebcf7ade2d1b81eb984164fea1b14,7.013333,12.982856,8440.0,135.0,286430.0,2426464.0,4472682.0,6281160.0
HIP,IR,NoPrecond,70,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,ee1bb418fc9061ade55ad474a9203dc1,7.31027,19.535048,180.0,135.0,288700.0,2429153.0,4750410.0,12101172.0
HIP,IR,NoPrecond,70,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,5c73b4a925bd193d633e481afe33ea52,7.724895,22.657156,180.0,135.0,291432.0,2432022.0,5126295.0,14844059.0
HIP,IR,NoPrecond,70,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,6763a83d5e37421e45ec33d9f55f3a28,7.133745,17.735766,180.0,135.0,288979.0,2416936.0,4699573.0,10542052.0
HIP,IR,NoPrecond,70,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,5f306363aecfb7dcb83898de6776dbea,8.541586,29.297507,180.0,135.0,294088.0,2411885.0,5715187.0,20875385.0
HIP,BiCGStab,BJ,70,None,0,nla-gpu1.ianm.kit.edu,None,None,1,17af8d50e0ea0be0540ec8f8468cc80c,7.216951,13.540124,5540.0,135.0,287906.0,2414019.0,4414365.0,6897666.0
HIP,BiCGStab,NoPrecond,70,None,0,nla-gpu1.ianm.kit.edu,None,None,1,9a252ae3aed6b357738a6f79159744ef,6.962588,13.720423,8035.0,135.0,290968.0,2423334.0,4266428.0,6965718.0
HIP,CG,ILU,70,None,0,nla-gpu1.ianm.kit.edu,None,None,1,c6481243364835f8a46b7d67ae0afb26,7.179049,16.358384,3270.0,135.0,289162.0,2415376.0,4679982.0,9344246.0
HIP,CG,NoPrecond,70,None,0,nla-gpu1.ianm.kit.edu,None,None,1,d0bafdcf8a0b28ce68d6fb3a008e0039,6.678757,12.687875,10080.0,135.0,289789.0,2428701.0,4174361.0,6016458.0
HIP,BiCGStab,ILU,70,None,0,nla-gpu1.ianm.kit.edu,None,None,1,cacad4ba91964bc133d8b9208d440ee6,7.482806,17.60221,2105.0,135.0,288099.0,2426413.0,4851946.0,10706712.0
HIP,CG,BJ,25,None,0,nla-gpu1.ianm.kit.edu,None,2,1,e90c329a1d8785140e59911687b1b0c3,1.048196,1.405715,2920.0,135.0,11526.0,94647.0,674780.0,863616.0
HIP,CG,BJ,25,None,0,nla-gpu1.ianm.kit.edu,None,16,1,3277dfd6e522402e2cc7c9a93a6b62fa,1.050158,1.423594,2910.0,135.0,11527.0,95135.0,674568.0,876052.0
HIP,CG,BJ,25,None,0,nla-gpu1.ianm.kit.edu,None,1,1,0149b6b40256520c2625cfb85d78835c,1.043118,1.424757,3220.0,135.0,11517.0,92612.0,675133.0,880107.0
HIP,CG,BJ,25,None,0,nla-gpu1.ianm.kit.edu,None,4,1,cd81d6007cc4f9b7da5e97b066be9291,1.05179,1.408522,2910.0,135.0,11758.0,92601.0,675452.0,867335.0
HIP,CG,BJ,25,None,0,nla-gpu1.ianm.kit.edu,None,8,1,f2a376f849e10fdc402968080349fe16,1.051006,1.408529,2930.0,135.0,11317.0,92122.0,672061.0,867352.0
HIP,IR,NoPrecond,25,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,074583260d887f71cc8a5c1e02657702,1.160994,2.90777,180.0,135.0,11347.0,94926.0,779376.0,2190685.0
HIP,IR,NoPrecond,25,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,bb110df1dd2dcc66ebff0d34f011a784,1.25801,3.684663,180.0,135.0,11848.0,93212.0,879706.0,2892229.0
HIP,IR,NoPrecond,25,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,7f39ccdff7e0ab321385a9bb83ed6a16,1.133083,2.571523,180.0,135.0,11640.0,98743.0,762657.0,1890904.0
HIP,IR,NoPrecond,25,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,5bd01ee840e4aa3cac68ed4d25b173b0,1.334059,4.666699,180.0,135.0,11580.0,94585.0,939769.0,3779550.0
HIP,BiCGStab,BJ,25,None,0,nla-gpu1.ianm.kit.edu,None,None,1,6781916d91e42e407830031ed339565f,1.063993,1.487769,2045.0,135.0,11402.0,92060.0,682020.0,943251.0
HIP,BiCGStab,NoPrecond,25,None,0,nla-gpu1.ianm.kit.edu,None,None,1,eb076ee48128e856f94b653851eed1df,1.031208,1.503501,2555.0,135.0,11326.0,93059.0,660876.0,967358.0
HIP,CG,ILU,25,None,0,nla-gpu1.ianm.kit.edu,None,None,1,8598098150238fd4b353ecf826b1a912,1.079207,1.725267,1140.0,135.0,11929.0,93885.0,699015.0,1149498.0
HIP,CG,NoPrecond,25,None,0,nla-gpu1.ianm.kit.edu,None,None,1,08ab4ad0ba321ca74e97c4b4fd999aee,1.011906,1.399225,3340.0,135.0,11404.0,93070.0,631546.0,853200.0
HIP,BiCGStab,ILU,25,None,0,nla-gpu1.ianm.kit.edu,None,None,1,66548ece7ee0408e9cecac0af850dd15,1.102959,1.94157,795.0,135.0,11325.0,92118.0,719380.0,1333206.0
