executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,30,1,8,uc2n531.localdomain,4672eccb1a939a43167396f7b881d5ce,0.644694,0.848385,1698.0,125.0,2406.0,38913.0,27187.0,179519.0
reference,PCG,none,Serial,PBiCGStab,DILU,30,1,8,uc2n531.localdomain,e392f829f2e644e46ac88b35f834f6c2,0.646262,0.812963,2092.0,125.0,2456.0,28008.0,27589.0,113934.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,70,1,8,uc2n531.localdomain,0169bb9e56d39cbb2c47d609d9d730c3,1.343111,4.909953,2687.0,125.0,27945.0,453151.0,444013.0,3010023.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,70,1,8,uc2n531.localdomain,d10e29a995287422fd44b9d30b50223f,1.6156,6.80278,1838.0,125.0,28997.0,740652.0,450181.0,4748389.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,70,1,8,uc2n531.localdomain,3e778924d9a1b4f999da9c4b00a82174,2.044433,11.920659,6411.0,125.0,28435.0,1062005.0,450720.0,9126626.0
reference,PCG,none,Serial,PBiCGStab,DILU,70,1,8,uc2n531.localdomain,ce9e21ea60d7471bdcd6e4b70d36d4a1,1.524165,6.708518,7212.0,125.0,30961.0,622887.0,446396.0,4352465.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,100,1,8,uc2n531.localdomain,430fb74105d2c2e33ec080e9f06a3b6e,5.713405,23.125634,4200.0,125.0,93778.0,2728344.0,1538819.0,17602817.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,100,1,8,uc2n531.localdomain,26c368f4696e5dd853bceb03c53f75e0,5.560858,37.359624,3229.0,125.0,91823.0,4083310.0,1515642.0,29438390.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,100,1,8,uc2n531.localdomain,7967cae1210f449401b43e682bae96ff,9.903698,66.643353,10378.0,125.0,92723.0,8063361.0,1527158.0,56480856.0
reference,PCG,none,Serial,PBiCGStab,DILU,100,1,8,uc2n531.localdomain,1461c517a5ed4e737c17ad087f1ef858,5.093653,31.382865,11114.0,125.0,92620.0,3568826.0,1521951.0,25171932.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,80,1,8,uc2n531.localdomain,8bc1a905ec4cc8bd61a8a26b736f5eab,1.967,9.418619,3147.0,125.0,45180.0,952874.0,731161.0,6191170.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,80,1,8,uc2n531.localdomain,bfdedf1d096a25556788fd74ab066570,1.775503,14.896857,2608.0,125.0,45385.0,720443.0,726995.0,11194965.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,80,1,8,uc2n531.localdomain,5f6da2b8042adcafc6af08ed9a0cf25d,2.106746,22.053436,7005.0,125.0,45626.0,1078432.0,723954.0,17437218.0
reference,PCG,none,Serial,PBiCGStab,DILU,80,1,8,uc2n531.localdomain,c5307b324ad1de47ca27c4a5b79149b6,2.160882,12.200362,8440.0,125.0,45534.0,1218364.0,727733.0,8629147.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,85,1,8,uc2n531.localdomain,db7b5edc2a19a73f1aad569bc9058443,2.348865,11.475058,3349.0,125.0,54743.0,1284065.0,903534.0,8076086.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,85,1,8,uc2n531.localdomain,e593fd2df14b31bfb812094350049257,3.189394,15.847789,2197.0,125.0,55518.0,1997571.0,887229.0,11603087.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,85,1,8,uc2n531.localdomain,9210302f04cfbf3e8c3af19b45325eff,3.985345,29.473883,7787.0,125.0,54525.0,2856181.0,886900.0,24082484.0
reference,PCG,none,Serial,PBiCGStab,DILU,85,1,8,uc2n531.localdomain,06a1e9d1c90a6a51d45dc81f9a630b10,2.783042,14.128709,9253.0,125.0,50301.0,1523479.0,795109.0,10772420.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,10,1,8,uc2n531.localdomain,d7728e22bc2958d63eb63c0d215bcefb,0.566367,0.598397,349.0,125.0,602.0,1482.0,6548.0,8317.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,10,1,8,uc2n531.localdomain,0729aa1b3ac131e9adc9e6c2d79d7f55,0.585616,0.619839,245.0,125.0,733.0,2290.0,6526.0,10563.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,10,1,8,uc2n531.localdomain,9e819eb6fe8af324fac088f12b1995b9,0.589444,0.617186,453.0,125.0,631.0,4398.0,4892.0,15411.0
reference,PCG,none,Serial,PBiCGStab,DILU,10,1,8,uc2n531.localdomain,eec7ff850fe25c693abbfb4f5f960fed,0.582055,0.614881,751.0,125.0,617.0,2668.0,5355.0,12972.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,50,1,8,uc2n531.localdomain,6349be5523816c2dd92c68eb6c69156c,0.803279,1.536911,1608.0,125.0,9032.0,106300.0,124567.0,573461.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,50,1,8,uc2n531.localdomain,bcc5dabf0757db9f6d9e6d989b288a52,0.825993,2.102054,1446.0,125.0,8940.0,144213.0,126942.0,1062687.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,50,1,8,uc2n531.localdomain,8b894bf9643e1fba577a8917f3df9368,0.977347,3.021039,4140.0,125.0,9804.0,275412.0,137038.0,1885482.0
reference,PCG,none,Serial,PBiCGStab,DILU,50,1,8,uc2n531.localdomain,2d7af43c89a9932154328e5ecdcb8f10,0.831015,1.814902,4086.0,125.0,8875.0,148094.0,124730.0,838849.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,55,1,8,uc2n531.localdomain,719a61d9416e4d77b66d0c28ea746a4a,0.913941,2.145754,1950.0,125.0,13928.0,182887.0,193002.0,994280.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,55,1,8,uc2n531.localdomain,45a4c51d019868cb4bd2ed44d20d053d,0.875513,2.610561,1346.0,125.0,12066.0,135371.0,176513.0,1351096.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,55,1,8,uc2n531.localdomain,494f538c2325b0e797b006b6e41499a0,0.971092,4.33039,4991.0,125.0,12134.0,255090.0,177868.0,2894002.0
reference,PCG,none,Serial,PBiCGStab,DILU,55,1,8,uc2n531.localdomain,3e149ebc583f3441c83e85c4441ae963,0.965213,2.619178,5273.0,125.0,19163.0,244061.0,183192.0,1440065.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,35,1,8,uc2n531.localdomain,87d0135580df53d51163154a031c92b8,0.703933,0.865554,1264.0,125.0,3387.0,32990.0,40884.0,162401.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,35,1,8,uc2n531.localdomain,372dc68263acb0c5cdb244591125c8ae,0.656441,0.97444,903.0,125.0,5516.0,65519.0,42794.0,246516.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,35,1,8,uc2n531.localdomain,bf931c2e7fe59d4d214537a76fb2038e,0.699887,1.257538,3184.0,125.0,3399.0,76193.0,43134.0,490272.0
reference,PCG,none,Serial,PBiCGStab,DILU,35,1,8,uc2n531.localdomain,c696872c8b51db22fd024b0c8599dd9c,0.678713,0.948318,3166.0,125.0,3811.0,48045.0,40384.0,242818.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,20,1,8,uc2n531.localdomain,1f45dd2c1359dd618544bb298a3414fb,0.614399,0.638515,592.0,125.0,1000.0,5277.0,11441.0,23468.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,20,1,8,uc2n531.localdomain,f53612e6d03466297e6e20a1b5fc21ca,0.589985,0.658442,502.0,125.0,1019.0,6628.0,11308.0,35041.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,20,1,8,uc2n531.localdomain,ab81abfeee7bc291f35e544477f5b21d,0.641509,0.649229,1080.0,125.0,1054.0,13364.0,9960.0,49323.0
reference,PCG,none,Serial,PBiCGStab,DILU,20,1,8,uc2n531.localdomain,d5fc38e205b77745ac8b46a690852cc9,0.598815,0.691878,1400.0,125.0,1360.0,10332.0,15406.0,44697.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,60,1,8,uc2n531.localdomain,56679b618cd9767a3b2740b5717f003e,1.050849,2.775567,2277.0,125.0,16539.0,222014.0,250752.0,1451618.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,60,1,8,uc2n531.localdomain,2bf3c6a2e0ad441790d21b9a09314037,1.141808,3.902663,1684.0,125.0,16845.0,371053.0,267069.0,2444495.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,60,1,8,uc2n531.localdomain,8e12dcca0edb2e057e729bd53d398a0a,1.334968,6.096947,5525.0,125.0,16732.0,550611.0,252285.0,4377314.0
reference,PCG,none,Serial,PBiCGStab,DILU,60,1,8,uc2n531.localdomain,c28e779ad656a1dd20597acf76c0ebe1,1.090191,3.487453,6038.0,125.0,15519.0,313113.0,228090.0,2051360.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,1,8,uc2n531.localdomain,37b9dc08faae248d4b4fc275a774b323,0.853873,1.361459,1785.0,125.0,6674.0,79557.0,94586.0,507736.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,1,8,uc2n531.localdomain,7adf207b44f24e26f09958821f0cb446,0.800336,2.055299,1445.0,125.0,7161.0,111019.0,97268.0,818786.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,1,8,uc2n531.localdomain,c45d9e6e3d0712d8a341774a4f8baf49,0.839462,2.350995,4397.0,125.0,6775.0,176250.0,90774.0,1374158.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,1,8,uc2n531.localdomain,d83fc6f7a96813a1c33f3ee1e6b5747a,1.515383,1.599219,4248.0,125.0,6674.0,108019.0,95066.0,657536.0
#total run time 991.739316 minutes
