backend,executor,solver_p,solver_U,preconditioner,resolution,processes,setup_timerun_time,number_of_iterations
#{'OBR_VERSION': '0.0.0'}
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.522587,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.516877,2477
GKO,cuda,CG,BiCGStab,BJ,75,1,1.669914,18.386632,5122
GKO,cuda,CG,BiCGStab,BJ,75,1,1.669914,18.071277,5122
GKO,cuda,CG,BiCGStab,BJ,75,1,1.669914,18.28746,5122
GKO,cuda,CG,BiCGStab,BJ,75,1,1.669914,18.085381,5122
GKO,cuda,CG,BiCGStab,BJ,75,1,1.669914,18.258902,5122
GKO,cuda,BiCGStab,BiCGStab,BJ,75,1,1.673785,19.532619,3466
GKO,cuda,BiCGStab,BiCGStab,BJ,75,1,1.673785,19.526117,3466
GKO,cuda,BiCGStab,BiCGStab,BJ,75,1,1.673785,19.54415,3466
GKO,cuda,BiCGStab,BiCGStab,BJ,75,1,1.673785,19.449937,3466
GKO,cuda,BiCGStab,BiCGStab,BJ,75,1,1.673785,19.585564,3466
GKO,cuda,CG,BiCGStab,BJ,100,1,3.603309,44.015647,6980
GKO,cuda,CG,BiCGStab,BJ,100,1,3.603309,44.118406,6980
GKO,cuda,CG,BiCGStab,BJ,100,1,3.603309,44.10683,6980
GKO,cuda,CG,BiCGStab,BJ,100,1,3.603309,43.865921,6980
GKO,cuda,CG,BiCGStab,BJ,100,1,3.603309,43.594735,6980
GKO,cuda,BiCGStab,BiCGStab,BJ,100,1,3.598409,46.481072,4471
GKO,cuda,BiCGStab,BiCGStab,BJ,100,1,3.598409,46.266264,4471
GKO,cuda,BiCGStab,BiCGStab,BJ,100,1,3.598409,46.207803,4471
GKO,cuda,BiCGStab,BiCGStab,BJ,100,1,3.598409,46.32617,4471
GKO,cuda,BiCGStab,BiCGStab,BJ,100,1,3.598409,50.088438,4471
